"GEOCODE" "NAME" "LAT" "LON" "TYPE" "DIST_ID" "DIST_NAM" "PROV_ID" "PROV_NAM" "coords.x1" "coords.x2"
"23603" "AF250323654" "Darya" 32.64617 67.13317 0 2503 "Arghandab" 25 "Zabul" 67.13317 32.64617
"23604" "AF250323655" "Shaygan" 32.66211 67.14253 0 2503 "Arghandab" 25 "Zabul" 67.14253 32.66211
"23605" "AF250323656" "Akhtar" 32.66538 67.15733 0 2503 "Arghandab" 25 "Zabul" 67.15733 32.66538
"23606" "AF250323657" "Khwaja Atis (2)" 32.73469 67.17838 0 2503 "Arghandab" 25 "Zabul" 67.17838 32.73469
"23607" "AF250323658" "Petaw" 32.70421 67.15497 0 2503 "Arghandab" 25 "Zabul" 67.15497 32.70421
"23608" "AF250323659" "Pumbazar" 32.70345 67.16874 0 2503 "Arghandab" 25 "Zabul" 67.16874 32.70345
"23609" "AF250323660" "Bararak" 32.71201 67.17007 0 2503 "Arghandab" 25 "Zabul" 67.17007 32.71201
"23610" "AF250323661" "Taghontay" 32.72358 67.17766 0 2503 "Arghandab" 25 "Zabul" 67.17766 32.72358
"23611" "AF250323662" "Khwaja Atis (1)" 32.74211 67.1928 0 2503 "Arghandab" 25 "Zabul" 67.1928 32.74211
"23612" "AF250323663" "Kalarghan" 32.74211 67.20519 0 2503 "Arghandab" 25 "Zabul" 67.20519 32.74211
"23613" "AF250323664" "Solan" 32.76189 67.20023 0 2503 "Arghandab" 25 "Zabul" 67.20023 32.76189
"23614" "AF250323665" "Kotalak" 32.75238 67.19115 0 2503 "Arghandab" 25 "Zabul" 67.19115 32.75238
"23615" "AF250323666" "Jangala" 32.76356 67.22741 0 2503 "Arghandab" 25 "Zabul" 67.22741 32.76356
"23616" "AF250323667" "Haydaray (2)" 32.82701 67.14859 0 2503 "Arghandab" 25 "Zabul" 67.14859 32.82701
"23617" "AF250323668" "Khar" 32.79955 67.28482 0 2503 "Arghandab" 25 "Zabul" 67.28482 32.79955
"23618" "AF250323669" "Caleray" 32.65986 67.28336 0 2503 "Arghandab" 25 "Zabul" 67.28336 32.65986
"23619" "AF250323670" "Miragha" 32.62943 67.23531 0 2503 "Arghandab" 25 "Zabul" 67.23531 32.62943
"23620" "AF250323671" "Nawa" 32.64296 67.26347 0 2503 "Arghandab" 25 "Zabul" 67.26347 32.64296
"23621" "AF250323672" "Rimay" 32.64919 67.26953 0 2503 "Arghandab" 25 "Zabul" 67.26953 32.64919
"23622" "AF250323673" "Karatashe Sufla" 32.62203 67.27389 0 2503 "Arghandab" 25 "Zabul" 67.27389 32.62203
"23623" "AF250323674" "Sarbilagh" 32.65516 67.27206 0 2503 "Arghandab" 25 "Zabul" 67.27206 32.65516
"23624" "AF250323675" "Mazghar" 32.76588 67.25346 0 2503 "Arghandab" 25 "Zabul" 67.25346 32.76588
"23625" "AF250323676" "Sara Ghbarga" 32.76209 67.24583 0 2503 "Arghandab" 25 "Zabul" 67.24583 32.76209
"23626" "AF250323677" "Shaykhan" 32.76553 67.23816 0 2503 "Arghandab" 25 "Zabul" 67.23816 32.76553
"23627" "AF250323678" "Baluch Kalay" 32.76673 67.24859 0 2503 "Arghandab" 25 "Zabul" 67.24859 32.76673
"23628" "AF250323679" "Mirza Abdullahkhan" 32.7764 67.27027 0 2503 "Arghandab" 25 "Zabul" 67.27027 32.7764
"23629" "AF250323680" "De Mulla Kalay" 32.76755 67.26003 0 2503 "Arghandab" 25 "Zabul" 67.26003 32.76755
"23630" "AF250323681" "Kharnay" 32.77414 67.27985 0 2503 "Arghandab" 25 "Zabul" 67.27985 32.77414
"23631" "AF250323682" "Akhtar Mohammad Kalay" 32.78775 67.28123 0 2503 "Arghandab" 25 "Zabul" 67.28123 32.78775
"23632" "AF250323683" "Karatashe Ulya" 32.62567 67.29108 0 2503 "Arghandab" 25 "Zabul" 67.29108 32.62567
"23633" "AF250323684" "Zargaran" 32.69758 67.30592 0 2503 "Arghandab" 25 "Zabul" 67.30592 32.69758
"23634" "AF250323685" "Dost Mohammad" 32.78071 67.28778 0 2503 "Arghandab" 25 "Zabul" 67.28778 32.78071
"23635" "AF250323686" "Golay" 32.77775 67.28596 0 2503 "Arghandab" 25 "Zabul" 67.28596 32.77775
"23636" "AF250323687" "Shaykh Habib" 32.79079 67.2862 0 2503 "Arghandab" 25 "Zabul" 67.2862 32.79079
"23637" "AF250323688" "Ghojorak" 32.73621 67.3119 0 2503 "Arghandab" 25 "Zabul" 67.3119 32.73621
"23638" "AF250323689" "Chachub" 32.73035 67.33656 0 2503 "Arghandab" 25 "Zabul" 67.33656 32.73035
"23639" "AF250323690" "Shnolagh" 32.76626 67.35757 0 2503 "Arghandab" 25 "Zabul" 67.35757 32.76626
"23640" "AF250323691" "Sangtamu" 32.81207 67.29765 0 2503 "Arghandab" 25 "Zabul" 67.29765 32.81207
"23641" "AF250323692" "Syah Murchak" 32.85993 67.28608 0 2503 "Arghandab" 25 "Zabul" 67.28608 32.85993
"23642" "AF250323693" "Kelli Kalay" 32.85948 67.28288 0 2503 "Arghandab" 25 "Zabul" 67.28288 32.85948
"23643" "AF250323694" "Shamali Yatimak" 32.82166 67.28298 0 2503 "Arghandab" 25 "Zabul" 67.28298 32.82166
"23644" "AF250323695" "Shadikhelo Kalay" 32.85029 67.27365 0 2503 "Arghandab" 25 "Zabul" 67.27365 32.85029
"23645" "AF250323696" "Adire Kalay" 32.84455 67.27985 0 2503 "Arghandab" 25 "Zabul" 67.27985 32.84455
"23646" "AF250323697" "Band Kalay" 32.84818 67.28116 0 2503 "Arghandab" 25 "Zabul" 67.28116 32.84818
"23647" "AF250323698" "Sardar" 32.8313 67.29031 0 2503 "Arghandab" 25 "Zabul" 67.29031 32.8313
"23648" "AF250323699" "Ragha" 32.83017 67.28563 0 2503 "Arghandab" 25 "Zabul" 67.28563 32.83017
"23649" "AF250323700" "Butaw" 32.84662 67.2859 0 2503 "Arghandab" 25 "Zabul" 67.2859 32.84662
"23650" "AF250323701" "Belaw Kalay" 32.85835 67.29409 0 2503 "Arghandab" 25 "Zabul" 67.29409 32.85835
"23651" "AF250323702" "Karez (1)" 32.75552 67.38729 0 2503 "Arghandab" 25 "Zabul" 67.38729 32.75552
"23652" "AF250323703" "Kuchnay Karez" 32.74728 67.38899 0 2503 "Arghandab" 25 "Zabul" 67.38899 32.74728
"23653" "AF250323704" "Chehelkhana" 32.85549 67.39984 0 2503 "Arghandab" 25 "Zabul" 67.39984 32.85549
"23654" "AF250323705" "Wudkal" 32.86052 67.39604 0 2503 "Arghandab" 25 "Zabul" 67.39604 32.86052
"23655" "AF250423706" "Pastak Khune" 32.42925 66.62602 0 2504 "Daychopan" 25 "Zabul" 66.62602 32.42925
"23656" "AF250323707" "Boruj Kalay" 32.30326 66.82311 0 2503 "Arghandab" 25 "Zabul" 66.82311 32.30326
"23657" "AF250323708" "Darwazagay Kalay" 32.29007 66.80125 0 2503 "Arghandab" 25 "Zabul" 66.80125 32.29007
"23658" "AF250323709" "Khushkawa-i-Hazarkhel" 32.42186 66.8155 0 2503 "Arghandab" 25 "Zabul" 66.8155 32.42186
"23659" "AF250323710" "Barakat Kor" 32.40468 66.72957 0 2503 "Arghandab" 25 "Zabul" 66.72957 32.40468
"23660" "AF250323711" "Enjar" 32.42967 66.93839 0 2503 "Arghandab" 25 "Zabul" 66.93839 32.42967
"23661" "AF250323712" "Takatu" 32.39441 66.89143 0 2503 "Arghandab" 25 "Zabul" 66.89143 32.39441
"23662" "AF250123713" "Bolan" 32.35893 66.94019 0 2501 "Qalat" 25 "Zabul" 66.94019 32.35893
"23663" "AF250323714" "Khanjak" 32.45211 66.90469 0 2503 "Arghandab" 25 "Zabul" 66.90469 32.45211
"23664" "AF250323715" "Moci" 32.44088 66.89154 0 2503 "Arghandab" 25 "Zabul" 66.89154 32.44088
"23665" "AF250323716" "Ghundey" 32.44938 66.89659 0 2503 "Arghandab" 25 "Zabul" 66.89659 32.44938
"23666" "AF250323717" "Band" 32.44612 66.90214 0 2503 "Arghandab" 25 "Zabul" 66.90214 32.44612
"23667" "AF250323718" "Tanor" 32.4777 66.91559 0 2503 "Arghandab" 25 "Zabul" 66.91559 32.4777
"23668" "AF250323719" "Sagena" 32.49881 66.94394 0 2503 "Arghandab" 25 "Zabul" 66.94394 32.49881
"23669" "AF250323720" "Slemanzi (1)" 32.49919 66.95983 0 2503 "Arghandab" 25 "Zabul" 66.95983 32.49919
"23670" "AF250323721" "Tor Takuna" 32.44871 66.98699 0 2503 "Arghandab" 25 "Zabul" 66.98699 32.44871
"23671" "AF250423722" "Dumjoy" 32.8884 67.1236 0 2504 "Daychopan" 25 "Zabul" 67.1236 32.8884
"23672" "AF250423723" "Haji Khojo Kalay" 32.69339 66.7262 0 2504 "Daychopan" 25 "Zabul" 66.7262 32.69339
"23673" "AF250423724" "Shamali Karez" 32.52139 66.60569 0 2504 "Daychopan" 25 "Zabul" 66.60569 32.52139
"23674" "AF250423725" "Mango (2)" 32.4599 66.4739 0 2504 "Daychopan" 25 "Zabul" 66.4739 32.4599
"23675" "AF240323726" "Khushkhatu" 32.2835 66.3024 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.3024 32.2835
"23676" "AF240323727" "Ganda Ca" 32.2734 66.2522 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.2522 32.2734
"23677" "AF240323728" "Sayed Osan Kalay" 32.34249 66.2177 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.2177 32.34249
"23678" "AF240323729" "Mokhanjak" 32.35079 66.2536 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.2536 32.35079
"23679" "AF240323730" "Spi Lagh" 32.32219 66.3623 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.3623 32.32219
"23680" "AF240323731" "Adem Tamu" 32.3532 66.3586 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.3586 32.3532
"23681" "AF240323732" "Putay" 32.32029 66.40849 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.40849 32.32029
"23682" "AF240323733" "Lajar" 32.31219 66.40179 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.40179 32.31219
"23683" "AF240323734" "Morad" 32.31279 66.4068 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.4068 32.31279
"23684" "AF240323735" "Shahjoy" 32.32339 66.41249 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.41249 32.32339
"23685" "AF240323736" "Kshatta Shahjoy" 32.32129 66.41149 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.41149 32.32129
"23686" "AF240323737" "Doab (2)" 32.33677 66.41418 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.41418 32.33677
"23687" "AF240323738" "Ghilang Kalay" 32.3746 66.24559 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.24559 32.3746
"23688" "AF240323739" "Sehmaram Khune" 32.3975 66.19199 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.19199 32.3975
"23689" "AF240323740" "Karez Kalay" 32.363 66.20659 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.20659 32.363
"23690" "AF240323741" "Zamto Kalay" 32.37199 66.17419 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.17419 32.37199
"23691" "AF240323742" "Ghilang" 32.39329 66.23759 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.23759 32.39329
"23692" "AF240323743" "Mundey Kalay" 32.4236 66.23669 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.23669 32.4236
"23693" "AF240323744" "Dilshad Khune" 32.43999 66.2232 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.2232 32.43999
"23694" "AF250423745" "Mango (1)" 32.4213 66.4499 0 2504 "Daychopan" 25 "Zabul" 66.4499 32.4213
"23695" "AF240323746" "Syahmultan" 32.4063 66.32839 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.32839 32.4063
"23696" "AF240323747" "Lula" 32.38189 66.3053 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.3053 32.38189
"23697" "AF240323748" "Bala Tukhpay" 32.40149 66.2985 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.2985 32.40149
"23698" "AF250423749" "Kheshkhatu (2)" 32.39669 66.42699 0 2504 "Daychopan" 25 "Zabul" 66.42699 32.39669
"23699" "AF240323750" "Temurkol Kalay" 32.37189 66.3706 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.3706 32.37189
"23700" "AF250423751" "Shaykhan" 32.4133 66.3684 0 2504 "Daychopan" 25 "Zabul" 66.3684 32.4133
"23701" "AF250423752" "Kheshkhatu (1)" 32.4049 66.39839 0 2504 "Daychopan" 25 "Zabul" 66.39839 32.4049
"23702" "AF250423753" "Chalbar" 32.4233 66.37139 0 2504 "Daychopan" 25 "Zabul" 66.37139 32.4233
"23703" "AF250423754" "Sharak (1)" 32.4939 66.3573 0 2504 "Daychopan" 25 "Zabul" 66.3573 32.4939
"23704" "AF250423755" "Sharak (2)" 32.50372 66.35506 0 2504 "Daychopan" 25 "Zabul" 66.35506 32.50372
"23705" "AF250423756" "Almatay" 32.44009 66.4144 0 2504 "Daychopan" 25 "Zabul" 66.4144 32.44009
"23706" "AF250423757" "De Ghra Pastak" 32.4631 66.61629 0 2504 "Daychopan" 25 "Zabul" 66.61629 32.4631
"23707" "AF250423758" "Sarak Kalay" 32.45803 66.53825 0 2504 "Daychopan" 25 "Zabul" 66.53825 32.45803
"23708" "AF250423759" "Gosala Khune" 32.45397 66.52552 0 2504 "Daychopan" 25 "Zabul" 66.52552 32.45397
"23709" "AF250423760" "Boko Kalay" 32.42129 66.47609 0 2504 "Daychopan" 25 "Zabul" 66.47609 32.42129
"23710" "AF250423761" "Wali Mohammad Kalay" 32.45663 66.52451 0 2504 "Daychopan" 25 "Zabul" 66.52451 32.45663
"23711" "AF250423762" "Sangnegar" 32.42752 66.54314 0 2504 "Daychopan" 25 "Zabul" 66.54314 32.42752
"23712" "AF250423763" "Aminjan Khune" 32.42065 66.56544 0 2504 "Daychopan" 25 "Zabul" 66.56544 32.42065
"23713" "AF250423764" "Samchak Kalay" 32.44875 66.54057 0 2504 "Daychopan" 25 "Zabul" 66.54057 32.44875
"23714" "AF250423765" "Yakora Kalay" 32.44378 66.56521 0 2504 "Daychopan" 25 "Zabul" 66.56521 32.44378
"23715" "AF250423766" "Myana" 32.4662 66.53117 0 2504 "Daychopan" 25 "Zabul" 66.53117 32.4662
"23716" "AF250423767" "Syotshew Kalay" 32.48465 66.51846 0 2504 "Daychopan" 25 "Zabul" 66.51846 32.48465
"23717" "AF250423768" "Syahchoy Kalay" 32.46459 66.47949 0 2504 "Daychopan" 25 "Zabul" 66.47949 32.46459
"23718" "AF250423769" "Kabarghu" 32.50549 66.5299 0 2504 "Daychopan" 25 "Zabul" 66.5299 32.50549
"23719" "AF250423770" "Bughra Kalay" 32.48038 66.57435 0 2504 "Daychopan" 25 "Zabul" 66.57435 32.48038
"23720" "AF250423771" "China Kalay" 32.46512 66.54459 0 2504 "Daychopan" 25 "Zabul" 66.54459 32.46512
"23721" "AF250423772" "Zaher Khune" 32.47166 66.57302 0 2504 "Daychopan" 25 "Zabul" 66.57302 32.47166
"23722" "AF250423773" "Chaghmat" 32.50399 66.57329 0 2504 "Daychopan" 25 "Zabul" 66.57329 32.50399
"23723" "AF250423774" "Baluch Khune" 32.46215 66.67055 0 2504 "Daychopan" 25 "Zabul" 66.67055 32.46215
"23724" "AF250423775" "Hasankhan Kalay" 32.45054 66.62363 0 2504 "Daychopan" 25 "Zabul" 66.62363 32.45054
"23725" "AF250423776" "Hajigahi Kalay" 32.45812 66.67213 0 2504 "Daychopan" 25 "Zabul" 66.67213 32.45812
"23726" "AF250423777" "Dawi" 32.47915 66.65321 0 2504 "Daychopan" 25 "Zabul" 66.65321 32.47915
"23727" "AF250423778" "Habibullah Kalay" 32.45847 66.68587 0 2504 "Daychopan" 25 "Zabul" 66.68587 32.45847
"23728" "AF250423779" "Gharbi Gholam Nabi Kalay" 32.5024 66.69689 0 2504 "Daychopan" 25 "Zabul" 66.69689 32.5024
"23729" "AF250423780" "Sharqi Gholam Nabi Kalay" 32.51339 66.71619 0 2504 "Daychopan" 25 "Zabul" 66.71619 32.51339
"23730" "AF250423781" "Shadi Kalay" 32.51889 66.7269 0 2504 "Daychopan" 25 "Zabul" 66.7269 32.51889
"23731" "AF250423782" "Weti" 32.579 66.45956 0 2504 "Daychopan" 25 "Zabul" 66.45956 32.579
"23732" "AF250423783" "Dahane Khundyan" 32.58176 66.38224 0 2504 "Daychopan" 25 "Zabul" 66.38224 32.58176
"23733" "AF250423784" "Khundyan" 32.559 66.39565 0 2504 "Daychopan" 25 "Zabul" 66.39565 32.559
"23734" "AF260223785" "Kibay" 32.56107 66.328 0 2602 "Chora" 26 "Uruzgan" 66.328 32.56107
"23735" "AF250423786" "Charser" 32.67149 66.56529 0 2504 "Daychopan" 25 "Zabul" 66.56529 32.67149
"23736" "AF250423787" "Janubi Karez" 32.54139 66.62239 0 2504 "Daychopan" 25 "Zabul" 66.62239 32.54139
"23737" "AF250423788" "Akhundzadah Saheb Kalay" 32.56249 66.5845 0 2504 "Daychopan" 25 "Zabul" 66.5845 32.56249
"23738" "AF250423789" "Weti Pa'in" 32.55249 66.49698 0 2504 "Daychopan" 25 "Zabul" 66.49698 32.55249
"23739" "AF250423790" "Kabargh" 32.5305 66.49403 0 2504 "Daychopan" 25 "Zabul" 66.49403 32.5305
"23740" "AF250423791" "Kabarghuy Bala" 32.54472 66.48026 0 2504 "Daychopan" 25 "Zabul" 66.48026 32.54472
"23741" "AF250423792" "Hazarbuz" 32.54319 66.56699 0 2504 "Daychopan" 25 "Zabul" 66.56699 32.54319
"23742" "AF250423793" "Ludin (1)" 32.5865 66.58159 0 2504 "Daychopan" 25 "Zabul" 66.58159 32.5865
"23743" "AF250423794" "Chomardeh" 32.60999 66.56549 0 2504 "Daychopan" 25 "Zabul" 66.56549 32.60999
"23744" "AF250423795" "Tora Byala Kalay" 32.57259 66.59049 0 2504 "Daychopan" 25 "Zabul" 66.59049 32.57259
"23745" "AF250423796" "Kochkay" 32.58999 66.61439 0 2504 "Daychopan" 25 "Zabul" 66.61439 32.58999
"23746" "AF250423797" "Hashem Kalay" 32.58059 66.729 0 2504 "Daychopan" 25 "Zabul" 66.729 32.58059
"23747" "AF250423798" "China" 32.5578 66.6881 0 2504 "Daychopan" 25 "Zabul" 66.6881 32.5578
"23748" "AF250423799" "Ekrak" 32.52749 66.67329 0 2504 "Daychopan" 25 "Zabul" 66.67329 32.52749
"23749" "AF250423800" "Kortka" 32.5558 66.65419 0 2504 "Daychopan" 25 "Zabul" 66.65419 32.5558
"23750" "AF250423801" "Khwaja Bak Kalay" 32.55049 66.686 0 2504 "Daychopan" 25 "Zabul" 66.686 32.55049
"23751" "AF250423802" "Sandabuz" 32.53099 66.7034 0 2504 "Daychopan" 25 "Zabul" 66.7034 32.53099
"23752" "AF250423803" "Khayruddin Kalay" 32.52769 66.72429 0 2504 "Daychopan" 25 "Zabul" 66.72429 32.52769
"23753" "AF250423804" "Ragh" 32.5405 66.69829 0 2504 "Daychopan" 25 "Zabul" 66.69829 32.5405
"23754" "AF250423805" "Mulla Abdullah Kalay" 32.56269 66.72409 0 2504 "Daychopan" 25 "Zabul" 66.72409 32.56269
"23755" "AF250423806" "Kaykawut" 32.60369 66.6677 0 2504 "Daychopan" 25 "Zabul" 66.6677 32.60369
"23756" "AF250423807" "Andar" 32.6101 66.6461 0 2504 "Daychopan" 25 "Zabul" 66.6461 32.6101
"23757" "AF250423808" "Shamnasar" 32.5926 66.6579 0 2504 "Daychopan" 25 "Zabul" 66.6579 32.5926
"23758" "AF250423809" "Karez" 32.5904 66.66769 0 2504 "Daychopan" 25 "Zabul" 66.66769 32.5904
"23759" "AF250423810" "Kebay" 32.61909 66.65059 0 2504 "Daychopan" 25 "Zabul" 66.65059 32.61909
"23760" "AF250423811" "Sarkhenjak" 32.64249 66.6577 0 2504 "Daychopan" 25 "Zabul" 66.6577 32.64249
"23761" "AF250423812" "Badamtoy" 32.6577 66.6545 0 2504 "Daychopan" 25 "Zabul" 66.6545 32.6577
"23762" "AF250423813" "Pay Sang" 32.59 66.71999 0 2504 "Daychopan" 25 "Zabul" 66.71999 32.59
"23763" "AF250423814" "Barlagho" 32.6246 66.69939 0 2504 "Daychopan" 25 "Zabul" 66.69939 32.6246
"23764" "AF250423815" "Abdullah Kalay (1)" 32.62439 66.714 0 2504 "Daychopan" 25 "Zabul" 66.714 32.62439
"23765" "AF250423816" "Da'udza'i(Dawzi)" 32.64009 66.72649 0 2504 "Daychopan" 25 "Zabul" 66.72649 32.64009
"23766" "AF250423817" "Olum Kalay" 32.68445 66.49709 0 2504 "Daychopan" 25 "Zabul" 66.49709 32.68445
"23767" "AF260223818" "Kalatak(Qal'atak) (1)" 32.73212 66.49621 0 2602 "Chora" 26 "Uruzgan" 66.49621 32.73212
"23768" "AF250423819" "Hajikhan" 32.70589 66.5951 0 2504 "Daychopan" 25 "Zabul" 66.5951 32.70589
"23769" "AF260323820" "Qarsid" 32.7481 66.6432 0 2603 "Khas Uruzgan" 26 "Uruzgan" 66.6432 32.7481
"23770" "AF260323821" "Kawti" 32.7052 66.63239 0 2603 "Khas Uruzgan" 26 "Uruzgan" 66.63239 32.7052
"23771" "AF260323822" "Estandyar" 32.72409 66.64019 0 2603 "Khas Uruzgan" 26 "Uruzgan" 66.64019 32.72409
"23772" "AF260323823" "Boska" 32.7363 66.64289 0 2603 "Khas Uruzgan" 26 "Uruzgan" 66.64289 32.7363
"23773" "AF250423824" "Qasha" 32.6939 66.71269 0 2504 "Daychopan" 25 "Zabul" 66.71269 32.6939
"23774" "AF250423825" "Kulra'yat" 32.68559 66.71919 0 2504 "Daychopan" 25 "Zabul" 66.71919 32.68559
"23775" "AF250423826" "Abdullahjan Kalay" 32.7052 66.7121 0 2504 "Daychopan" 25 "Zabul" 66.7121 32.7052
"23776" "AF250423827" "Abdur Rahim Kalay" 32.70079 66.72099 0 2504 "Daychopan" 25 "Zabul" 66.72099 32.70079
"23777" "AF250423828" "Sarak" 32.57699 66.7545 0 2504 "Daychopan" 25 "Zabul" 66.7545 32.57699
"23778" "AF250423829" "Marah" 32.5336 66.73589 0 2504 "Daychopan" 25 "Zabul" 66.73589 32.5336
"23779" "AF250423830" "Mulla Shadi Kalay" 32.54419 66.7318 0 2504 "Daychopan" 25 "Zabul" 66.7318 32.54419
"23780" "AF250423831" "Tanachoy" 32.56599 66.82229 0 2504 "Daychopan" 25 "Zabul" 66.82229 32.56599
"23781" "AF250423832" "Nayak" 32.5707 66.7717 0 2504 "Daychopan" 25 "Zabul" 66.7717 32.5707
"23782" "AF250423833" "Delbazkhel" 32.74719 66.9601 0 2504 "Daychopan" 25 "Zabul" 66.9601 32.74719
"23783" "AF250423834" "Wakil Kor" 32.6983 66.81379 0 2504 "Daychopan" 25 "Zabul" 66.81379 32.6983
"23784" "AF250423835" "Kamkay Tana" 32.65519 66.81129 0 2504 "Daychopan" 25 "Zabul" 66.81129 32.65519
"23785" "AF250423836" "Kodak" 32.6437 66.7934 0 2504 "Daychopan" 25 "Zabul" 66.7934 32.6437
"23786" "AF250423837" "Janan Kalay" 32.62529 66.77509 0 2504 "Daychopan" 25 "Zabul" 66.77509 32.62529
"23787" "AF250423838" "Mirzayan" 32.62829 66.76169 0 2504 "Daychopan" 25 "Zabul" 66.76169 32.62829
"23788" "AF250423839" "Sinan" 32.6242 66.7552 0 2504 "Daychopan" 25 "Zabul" 66.7552 32.6242
"23789" "AF250423840" "Aziz Kalay" 32.63669 66.76099 0 2504 "Daychopan" 25 "Zabul" 66.76099 32.63669
"23790" "AF250423841" "Basyan" 32.63529 66.77039 0 2504 "Daychopan" 25 "Zabul" 66.77039 32.63529
"23791" "AF250423842" "Baylogh" 32.62874 66.7951 0 2504 "Daychopan" 25 "Zabul" 66.7951 32.62874
"23792" "AF250423843" "Mahalli Hokumat" 32.6285 66.78809 0 2504 "Daychopan" 25 "Zabul" 66.78809 32.6285
"23793" "AF250423844" "Mir Ali" 32.6262 66.786 0 2504 "Daychopan" 25 "Zabul" 66.786 32.6262
"23794" "AF250423845" "Mulla Amir Ahmad Kalay" 32.6256 66.8 0 2504 "Daychopan" 25 "Zabul" 66.8 32.6256
"23795" "AF250423846" "Lamal" 32.64259 66.78189 0 2504 "Daychopan" 25 "Zabul" 66.78189 32.64259
"23796" "AF250423847" "Day Chopan" 32.6333 66.7667 1 2504 "Daychopan" 25 "Zabul" 66.7667 32.6333
"23797" "AF250423848" "Marjan" 32.6423 66.78759 0 2504 "Daychopan" 25 "Zabul" 66.78759 32.6423
"23798" "AF250423849" "Malek Hosayn" 32.64889 66.78629 0 2504 "Daychopan" 25 "Zabul" 66.78629 32.64889
"23799" "AF250423850" "Mohayeddin Kalay" 32.65009 66.77979 0 2504 "Daychopan" 25 "Zabul" 66.77979 32.65009
"23800" "AF250423851" "Nurakhan Kalay" 32.64579 66.7799 0 2504 "Daychopan" 25 "Zabul" 66.7799 32.64579
"23801" "AF250423852" "Tangay Kalay" 32.6661 66.73969 0 2504 "Daychopan" 25 "Zabul" 66.73969 32.6661
"23802" "AF250423853" "Ludin (2)" 32.66299 66.80299 0 2504 "Daychopan" 25 "Zabul" 66.80299 32.66299
"23803" "AF250423854" "Mullakhel" 32.65359 66.78979 0 2504 "Daychopan" 25 "Zabul" 66.78979 32.65359
"23804" "AF250423855" "Loy Tana" 32.6465 66.80969 0 2504 "Daychopan" 25 "Zabul" 66.80969 32.6465
"23805" "AF250423856" "Nawrah" 32.69799 66.8 0 2504 "Daychopan" 25 "Zabul" 66.8 32.69799
"23806" "AF250423857" "Korkay" 32.68589 66.8037 0 2504 "Daychopan" 25 "Zabul" 66.8037 32.68589
"23807" "AF250423858" "Kharsang" 32.66039 66.90389 0 2504 "Daychopan" 25 "Zabul" 66.90389 32.66039
"23808" "AF250423859" "Mamakhto" 32.61539 66.8595 0 2504 "Daychopan" 25 "Zabul" 66.8595 32.61539
"23809" "AF250323860" "Pam Khak" 32.6382 66.9421 0 2503 "Arghandab" 25 "Zabul" 66.9421 32.6382
"23810" "AF250423861" "Khurdak" 32.67929 66.8707 0 2504 "Daychopan" 25 "Zabul" 66.8707 32.67929
"23811" "AF250423862" "Alasang" 32.6638 66.83669 0 2504 "Daychopan" 25 "Zabul" 66.83669 32.6638
"23812" "AF250423863" "Tangay" 32.67649 66.81319 0 2504 "Daychopan" 25 "Zabul" 66.81319 32.67649
"23813" "AF250423864" "Babadal" 32.6676 66.94599 0 2504 "Daychopan" 25 "Zabul" 66.94599 32.6676
"23814" "AF250423865" "Zarbaraq" 32.696 66.95399 0 2504 "Daychopan" 25 "Zabul" 66.95399 32.696
"23815" "AF250423866" "Jaywal" 32.72889 66.7689 0 2504 "Daychopan" 25 "Zabul" 66.7689 32.72889
"23816" "AF250423867" "Boko" 32.7187 66.75299 0 2504 "Daychopan" 25 "Zabul" 66.75299 32.7187
"23817" "AF250423868" "Malek Haydar Kalay" 32.70149 66.74009 0 2504 "Daychopan" 25 "Zabul" 66.74009 32.70149
"23818" "AF250423869" "Kashmirak" 32.72309 66.74809 0 2504 "Daychopan" 25 "Zabul" 66.74809 32.72309
"23819" "AF250423870" "Zer Sang Kalay" 32.71889 66.76649 0 2504 "Daychopan" 25 "Zabul" 66.76649 32.71889
"23820" "AF250423871" "Qole Gumbad" 32.7066 66.7556 0 2504 "Daychopan" 25 "Zabul" 66.7556 32.7066
"23821" "AF250423872" "Aytala" 32.72649 66.75419 0 2504 "Daychopan" 25 "Zabul" 66.75419 32.72649
